Mbh		 abh		 Ewind		 Eacc		 Eacc_ADAF		 Mexp		 filename       tff         Md
2.317e+02	1.228e-01	0.000e+00	0.000e+00	0.000e+00	229.6911350910325	6zem4/255.0/profile33	3679332.274006181	0
2.362e+02	1.662e-01	0.000e+00	0.000e+00	0.000e+00	234.28861348527775	6zem4/260.0/profile25	3810449.558325542	0
6.661e+00	9.483e-01	1.601e+54	1.920e+54	1.147e+54	245.66527693710026	6zem4/265.0/profile96	213270.70857369315	0.5743108439539721
5.668e+00	9.483e-01	1.490e+54	1.587e+54	1.082e+54	249.61056004363053	6zem4/270.0/profile13	235683.6059425445	0.27538518677835694
5.695e+00	9.483e-01	1.478e+54	1.596e+54	1.061e+54	254.38803579635845	6zem4/275.0/profile36	224558.39342765103	0.3273561333420694
2.590e+02	3.215e-01	2.464e+52	2.495e+52	2.495e+52	256.86743739429414	6zem4/280.0/profile51	280807.4364173249	3.129050598577496e-06
5.802e+00	9.483e-01	1.579e+54	1.634e+54	1.138e+54	263.8554843711839	6zem4/285.0/profile16	214143.9797998126	0.5117412151210514
1.128e+01	9.483e-01	2.367e+54	3.478e+54	8.969e+53	274.2011223824961	6zem4/290.0/profile78	114336.26370844763	0.4814843341667225
2.398e+02	2.203e-01	0.000e+00	0.000e+00	0.000e+00	237.7425334755606	6zem4/295.0/profile89	2615985.612426199	0
1.186e+01	9.483e-01	6.293e+52	3.672e+54	2.480e+52	16.749857915188166	z001/20.0/profile23	339.54301597007566	0.07783962177308039
1.817e+01	8.093e-01	2.008e+52	2.355e+53	9.145e+51	18.88425471764414	z001/25.0/profile22	115.55166809332454	0.013339795412304456
2.127e+01	6.869e-01	1.589e+52	1.087e+53	7.596e+51	21.661162103098718	z001/30.0/profile23	109.06430717829646	0.005706774389464135
2.494e+01	6.828e-01	1.341e+52	8.490e+52	6.985e+51	25.159818578404735	z001/35.0/profile21	107.54253675791337	0.004134622536770451
2.853e+01	6.216e-01	1.142e+52	5.026e+52	6.610e+51	28.57337655035893	z001/40.0/profile24	103.35291437555266	0.0032641471277304215
3.131e+01	4.572e-01	4.233e+51	4.824e+51	4.824e+51	31.071822590589587	z001/45.0/profile23	92.92925176198646	0.00047953893716549267
3.574e+01	5.652e-01	8.999e+51	2.847e+52	5.935e+51	35.604925824046994	z001/50.0/profile25	105.89776291232262	0.002060821070571751
3.982e+01	5.400e-01	8.616e+51	2.257e+52	6.000e+51	39.609552494258146	z001/55.0/profile22	102.07686361585662	0.0021459864889441754
4.143e+01	3.305e-01	3.062e+50	3.775e+50	3.775e+50	40.91696026411945	z001/60.0/profile24	87.89514008098597	4.130560610136428e-05
4.531e+01	3.169e-01	3.250e+50	3.997e+50	3.997e+50	44.73749991564674	z001/65.0/profile23	85.7185872456478	5.6125084590169087e-05
4.909e+01	3.315e-01	5.137e+50	6.186e+50	6.186e+50	48.668808061294776	z001/70.0/profile23	131.3166191618121	5.650466469142169e-05
5.057e+01	2.099e-01	7.286e+47	8.521e+47	8.521e+47	50.18515177967218	z001/75.0/profile22	352.8525985613519	1.3939154773605391e-08
5.727e+01	3.108e-01	4.090e+50	5.069e+50	5.069e+50	56.572742350461944	z001/80.0/profile24	100.67860535850765	7.941808457784973e-05
5.730e+01	1.683e-01	0.000e+00	0.000e+00	0.000e+00	56.6211944837356	z001/85.0/profile24	77.19554158704211	0
6.279e+01	2.178e-01	6.547e+48	8.418e+48	8.418e+48	62.098190094081566	z001/90.0/profile24	132.53676810053858	9.809805351799551e-07
6.392e+01	1.408e-01	6.757e+44	9.609e+44	9.609e+44	63.17908732198593	z001/95.0/profile24	102.28173866409816	1.8211266783301247e-10
1.073e+02	2.372e-01	1.264e+50	1.547e+50	1.547e+50	106.29428859117745	z001/135.0/profile24	257.30088732128905	1.9782585751773774e-05
1.408e+02	8.268e-02	0.000e+00	0.000e+00	0.000e+00	139.67104228241396	z001/170.0/profile22	332.9685753227214	0
1.445e+02	1.499e-01	1.371e+50	1.617e+50	1.617e+50	143.36161515449734	z001/175.0/profile22	413.473924589491	2.1853823776270446e-05
1.473e+02	1.995e-01	5.102e+50	6.006e+50	6.006e+50	146.04707285007476	z001/180.0/profile22	330.4905779073331	0.00012459909442897352
1.525e+02	1.126e-01	4.583e+48	5.806e+48	5.806e+48	151.28999764534746	z001/185.0/profile25	374.3037042419782	7.435394103264864e-07
1.563e+02	1.194e-01	9.725e+48	1.213e+49	1.213e+49	154.97998875753456	z001/190.0/profile23	374.3666045187086	1.6652588874015588e-06
1.531e+02	1.295e-01	8.571e+47	9.722e+47	9.722e+47	152.05355975985503	z001/195.0/profile22	743.0434579847512	4.894766710896686e-08
1.585e+02	1.307e-01	3.871e+47	4.493e+47	4.493e+47	157.44436743942163	z001/200.0/profile21	545.6000341933739	5.0565131094588515e-08
1.536e+02	7.305e-02	2.860e+46	3.352e+46	3.352e+46	152.28866452052753	z001/205.0/profile25	1881.5645564569363	9.33419560519578e-10
1.519e+02	5.301e-02	0.000e+00	0.000e+00	0.000e+00	150.7484490705361	z001/210.0/profile22	1180.2930282996706	0
1.516e+02	4.905e-02	0.000e+00	0.000e+00	0.000e+00	150.3790545572647	z001/215.0/profile31	963.1987727672749	0
1.601e+02	5.378e-02	0.000e+00	0.000e+00	0.000e+00	158.83556742401717	z001/220.0/profile24	864.0442695342671	0
1.634e+02	4.976e-02	0.000e+00	0.000e+00	0.000e+00	162.05528816171022	z001/225.0/profile24	940.058167110794	0
